Based on edl_traj_161024_DAC1_LaRC_MC_v2 Nominal Atmosphere								
Altitude referenced to 1 bar at equator: 60268 km								
								
"Altitude, km"		"Temp, deg K"		"Pressure, bars"		"Pressure, hPa"		"Density, kg/m3"
-381.77		438.510		40.7300		40730.00		2.5351100
-381.82		438.550		40.7400		40740.00		2.5356700
-381.87		438.590		40.7600		40760.00		2.5362200
-381.92		438.630		40.7700		40770.00		2.5367800
-381.98		438.670		40.7800		40780.00		2.5373300
-382.03		438.710		40.7900		40790.00		2.5378900
-382.08		438.750		40.8100		40810.00		2.5384400
-382.14		438.790		40.8200		40820.00		2.5390000
-382.19		438.830		40.8300		40830.00		2.5395600
-382.24		438.870		40.8400		40840.00		2.5401100
-382.29		438.910		40.8600		40860.00		2.5406700
-382.35		438.950		40.8700		40870.00		2.5412200
-382.40		438.990		40.8800		40880.00		2.5417800
-382.45		439.030		40.8900		40890.00		2.5423400
-382.50		439.080		40.9100		40910.00		2.5428900
-382.56		439.120		40.9200		40920.00		2.5434500
-382.61		439.160		40.9300		40930.00		2.5440100
-382.66		439.200		40.9500		40950.00		2.5445600
-382.72		439.240		40.9600		40960.00		2.5451200
-382.77		439.280		40.9700		40970.00		2.5456800
-382.82		439.320		40.9800		40980.00		2.5462300
-382.87		439.360		41.0000		41000.00		2.5467900
-382.93		439.400		41.0100		41010.00		2.5473500
-382.98		439.440		41.0200		41020.00		2.5479000
-383.03		439.480		41.0300		41030.00		2.5484600
-383.09		439.520		41.0500		41050.00		2.5490200
-383.14		439.560		41.0600		41060.00		2.5495700
-383.19		439.600		41.0700		41070.00		2.5501300
-383.24		439.640		41.0800		41080.00		2.5506900
-383.30		439.680		41.1000		41100.00		2.5512500
-383.35		439.720		41.1100		41110.00		2.5518000
-383.40		439.760		41.1200		41120.00		2.5523600
-383.45		439.800		41.1400		41140.00		2.5529200
-383.51		439.840		41.1500		41150.00		2.5534800
-383.56		439.880		41.1600		41160.00		2.5540300
-383.61		439.920		41.1700		41170.00		2.5545900
-383.67		439.960		41.1900		41190.00		2.5551500
-383.72		440.000		41.2000		41200.00		2.5557100
-383.77		440.040		41.2100		41210.00		2.5562600
-383.82		440.080		41.2200		41220.00		2.5568200
-383.88		440.120		41.2400		41240.00		2.5573800
-383.93		440.160		41.2500		41250.00		2.5579400
-383.98		440.200		41.2600		41260.00		2.5585000
-384.03		440.240		41.2800		41280.00		2.5590500
-384.09		440.280		41.2900		41290.00		2.5596100
-384.14		440.320		41.3000		41300.00		2.5601700
-384.19		440.360		41.3100		41310.00		2.5607300
-384.24		440.400		41.3300		41330.00		2.5612900
-384.30		440.440		41.3400		41340.00		2.5618500
-384.35		440.480		41.3500		41350.00		2.5624000
-384.40		440.520		41.3600		41360.00		2.5629600
-384.46		440.560		41.3800		41380.00		2.5635200
-384.51		440.600		41.3900		41390.00		2.5640800
-384.56		440.640		41.4000		41400.00		2.5646400
-384.61		440.680		41.4200		41420.00		2.5652000
-384.67		440.720		41.4300		41430.00		2.5657600
-384.72		440.760		41.4400		41440.00		2.5663100
-384.77		440.800		41.4500		41450.00		2.5668700
-384.82		440.840		41.4700		41470.00		2.5674300
-384.88		440.880		41.4800		41480.00		2.5679900
-384.93		440.920		41.4900		41490.00		2.5685500
-384.98		440.960		41.5100		41510.00		2.5691100
-385.03		441.000		41.5200		41520.00		2.5696700
-385.09		441.040		41.5300		41530.00		2.5702300
-385.14		441.080		41.5400		41540.00		2.5707900
-385.19		441.120		41.5600		41560.00		2.5713500
-385.24		441.160		41.5700		41570.00		2.5719100
-385.30		441.200		41.5800		41580.00		2.5724700
-385.35		441.240		41.5900		41590.00		2.5730300
-385.40		441.280		41.6100		41610.00		2.5735900
-385.45		441.320		41.6200		41620.00		2.5741500
-385.51		441.360		41.6300		41630.00		2.5747100
-385.56		441.400		41.6500		41650.00		2.5752700
-385.61		441.440		41.6600		41660.00		2.5758300
-385.66		441.480		41.6700		41670.00		2.5763900
-385.72		441.520		41.6800		41680.00		2.5769500
-385.77		441.560		41.7000		41700.00		2.5775100
-385.82		441.600		41.7100		41710.00		2.5780700
-385.87		441.640		41.7200		41720.00		2.5786300
-385.93		441.680		41.7400		41740.00		2.5791900
-385.98		441.720		41.7500		41750.00		2.5797500
-386.03		441.760		41.7600		41760.00		2.5803100
-386.08		441.800		41.7700		41770.00		2.5808700
-386.14		441.840		41.7900		41790.00		2.5814300
-386.19		441.880		41.8000		41800.00		2.5819900
-386.24		441.920		41.8100		41810.00		2.5825500
-386.29		441.960		41.8300		41830.00		2.5831100
-386.34		442.000		41.8400		41840.00		2.5836700
-386.40		442.040		41.8500		41850.00		2.5842300
-386.45		442.080		41.8600		41860.00		2.5847900
-386.50		442.120		41.8800		41880.00		2.5853500
-386.55		442.160		41.8900		41890.00		2.5859100
-386.61		442.200		41.9000		41900.00		2.5864800
-386.66		442.240		41.9200		41920.00		2.5870400
-386.71		442.280		41.9300		41930.00		2.5876000
-386.76		442.320		41.9400		41940.00		2.5881600
-386.82		442.360		41.9500		41950.00		2.5887200
-386.87		442.400		41.9700		41970.00		2.5892800
-386.92		442.440		41.9800		41980.00		2.5898400
-386.97		442.480		41.9900		41990.00		2.5904000
-387.03		442.520		42.0100		42010.00		2.5909700
-387.08		442.560		42.0200		42020.00		2.5915300
-387.13		442.600		42.0300		42030.00		2.5920900
-387.18		442.640		42.0400		42040.00		2.5926500
-387.23		442.680		42.0600		42060.00		2.5932100
-387.29		442.720		42.0700		42070.00		2.5937700
-387.34		442.760		42.0800		42080.00		2.5943400
-387.39		442.800		42.1000		42100.00		2.5949000
-387.44		442.840		42.1100		42110.00		2.5954600
-387.50		442.880		42.1200		42120.00		2.5960200
-387.55		442.920		42.1400		42140.00		2.5965900
-387.60		442.960		42.1500		42150.00		2.5971500
-387.65		443.000		42.1600		42160.00		2.5977100
-387.71		443.040		42.1700		42170.00		2.5982700
-387.76		443.080		42.1900		42190.00		2.5988300
-387.81		443.120		42.2000		42200.00		2.5994000
-387.86		443.160		42.2100		42210.00		2.5999600
-387.91		443.200		42.2300		42230.00		2.6005200
-387.97		443.240		42.2400		42240.00		2.6010800
-388.02		443.280		42.2500		42250.00		2.6016500
-388.07		443.320		42.2600		42260.00		2.6022100
-388.12		443.360		42.2800		42280.00		2.6027700
-388.18		443.400		42.2900		42290.00		2.6033400
-388.23		443.440		42.3000		42300.00		2.6039000
-388.28		443.480		42.3200		42320.00		2.6044600
-388.33		443.520		42.3300		42330.00		2.6050200
-388.38		443.560		42.3400		42340.00		2.6055900
-388.44		443.600		42.3500		42350.00		2.6061500
-388.49		443.640		42.3700		42370.00		2.6067100
-388.54		443.680		42.3800		42380.00		2.6072800
-388.59		443.720		42.3900		42390.00		2.6078400
-388.64		443.760		42.4100		42410.00		2.6084000
-388.70		443.800		42.4200		42420.00		2.6089700
-388.75		443.840		42.4300		42430.00		2.6095300
-388.80		443.880		42.4500		42450.00		2.6101000
-388.85		443.920		42.4600		42460.00		2.6106600
-388.91		443.960		42.4700		42470.00		2.6112200
-388.96		444.000		42.4800		42480.00		2.6117900
-389.01		444.040		42.5000		42500.00		2.6123500
-389.06		444.080		42.5100		42510.00		2.6129100
-389.11		444.120		42.5200		42520.00		2.6134800
-389.17		444.160		42.5400		42540.00		2.6140400
-389.22		444.200		42.5500		42550.00		2.6146100
-389.27		444.240		42.5600		42560.00		2.6151700
-389.32		444.270		42.5800		42580.00		2.6157300
-389.37		444.310		42.5900		42590.00		2.6163000
-389.43		444.350		42.6000		42600.00		2.6168600
-389.48		444.390		42.6100		42610.00		2.6174300
-389.53		444.430		42.6300		42630.00		2.6179900
-389.58		444.470		42.6400		42640.00		2.6185600
-389.63		444.510		42.6500		42650.00		2.6191200
-389.69		444.550		42.6700		42670.00		2.6196900
-389.74		444.590		42.6800		42680.00		2.6202500
-389.79		444.630		42.6900		42690.00		2.6208200
-389.84		444.670		42.7100		42710.00		2.6213800
-389.89		444.710		42.7200		42720.00		2.6219500
-389.95		444.750		42.7300		42730.00		2.6225100
-390.00		444.790		42.7400		42740.00		2.6230800
-390.05		444.830		42.7600		42760.00		2.6236400
-390.10		444.870		42.7700		42770.00		2.6242100
-390.15		444.910		42.7800		42780.00		2.6247700
-390.21		444.950		42.8000		42800.00		2.6253400
-390.26		444.990		42.8100		42810.00		2.6259000
-390.31		445.030		42.8200		42820.00		2.6264700
-390.36		445.070		42.8400		42840.00		2.6270300
-390.41		445.110		42.8500		42850.00		2.6276000
-390.47		445.150		42.8600		42860.00		2.6281600
-390.52		445.190		42.8800		42880.00		2.6287300
-390.57		445.230		42.8900		42890.00		2.6292900
-390.62		445.270		42.9000		42900.00		2.6298600
-390.67		445.310		42.9100		42910.00		2.6304300
-390.73		445.350		42.9300		42930.00		2.6309900
-390.78		445.390		42.9400		42940.00		2.6315600
-390.83		445.420		42.9500		42950.00		2.6321200
-390.88		445.460		42.9700		42970.00		2.6326900
-390.93		445.500		42.9800		42980.00		2.6332600
-390.99		445.540		42.9900		42990.00		2.6338200
-391.04		445.580		43.0100		43010.00		2.6343900
-391.09		445.620		43.0200		43020.00		2.6349500
-391.14		445.660		43.0300		43030.00		2.6355200
-391.19		445.700		43.0500		43050.00		2.6360900
-391.24		445.740		43.0600		43060.00		2.6366500
-391.30		445.780		43.0700		43070.00		2.6372200
-391.35		445.820		43.0800		43080.00		2.6377900
-391.40		445.860		43.1000		43100.00		2.6383500
-391.45		445.900		43.1100		43110.00		2.6389200
-391.50		445.940		43.1200		43120.00		2.6394900
-391.56		445.980		43.1400		43140.00		2.6400500
-391.61		446.020		43.1500		43150.00		2.6406200
-391.66		446.060		43.1600		43160.00		2.6411900
-391.71		446.100		43.1800		43180.00		2.6417600
-391.76		446.140		43.1900		43190.00		2.6423200
-391.81		446.180		43.2000		43200.00		2.6428900
-391.87		446.220		43.2200		43220.00		2.6434600
-391.92		446.260		43.2300		43230.00		2.6440200
-391.97		446.290		43.2400		43240.00		2.6445900
-392.02		446.330		43.2600		43260.00		2.6451600
-392.07		446.370		43.2700		43270.00		2.6457300
-392.13		446.410		43.2800		43280.00		2.6462900
-392.18		446.450		43.2900		43290.00		2.6468600
-392.23		446.490		43.3100		43310.00		2.6474300
-392.28		446.530		43.3200		43320.00		2.6480000
-392.33		446.570		43.3300		43330.00		2.6485600
-392.38		446.610		43.3500		43350.00		2.6491300
-392.44		446.650		43.3600		43360.00		2.6497000
-392.49		446.690		43.3700		43370.00		2.6502700
-392.54		446.730		43.3900		43390.00		2.6508400
-392.59		446.770		43.4000		43400.00		2.6514000
-392.64		446.810		43.4100		43410.00		2.6519700
-392.69		446.850		43.4300		43430.00		2.6525400
-392.75		446.890		43.4400		43440.00		2.6531100
-392.80		446.930		43.4500		43450.00		2.6536800
-392.85		446.970		43.4700		43470.00		2.6542500
-392.90		447.000		43.4800		43480.00		2.6548100
-392.95		447.040		43.4900		43490.00		2.6553800
-393.00		447.080		43.5100		43510.00		2.6559500
-393.06		447.120		43.5200		43520.00		2.6565200
-393.11		447.160		43.5300		43530.00		2.6570900
-393.16		447.200		43.5400		43540.00		2.6576600
-393.21		447.240		43.5600		43560.00		2.6582300
-393.26		447.280		43.5700		43570.00		2.6587900
-393.31		447.320		43.5800		43580.00		2.6593600
-393.37		447.360		43.6000		43600.00		2.6599300
-393.42		447.400		43.6100		43610.00		2.6605000
-393.47		447.440		43.6200		43620.00		2.6610700
-393.52		447.480		43.6400		43640.00		2.6616400
-393.57		447.520		43.6500		43650.00		2.6622100
-393.62		447.560		43.6600		43660.00		2.6627800
-393.68		447.600		43.6800		43680.00		2.6633500
-393.73		447.640		43.6900		43690.00		2.6639200
-393.78		447.670		43.7000		43700.00		2.6644900
-393.83		447.710		43.7200		43720.00		2.6650600
-393.88		447.750		43.7300		43730.00		2.6656300
-393.93		447.790		43.7400		43740.00		2.6661900
-393.99		447.830		43.7600		43760.00		2.6667600
-394.04		447.870		43.7700		43770.00		2.6673300
-394.09		447.910		43.7800		43780.00		2.6679000
-394.14		447.950		43.8000		43800.00		2.6684700
-394.19		447.990		43.8100		43810.00		2.6690400
-394.24		448.030		43.8200		43820.00		2.6696100
-394.29		448.070		43.8400		43840.00		2.6701800
-394.35		448.110		43.8500		43850.00		2.6707500
-394.40		448.150		43.8600		43860.00		2.6713200
-394.45		448.190		43.8800		43880.00		2.6718900
-394.50		448.220		43.8900		43890.00		2.6724600
-394.55		448.260		43.9000		43900.00		2.6730400
-394.60		448.300		43.9200		43920.00		2.6736100
-394.66		448.340		43.9300		43930.00		2.6741800
-394.71		448.380		43.9400		43940.00		2.6747500
-394.76		448.420		43.9500		43950.00		2.6753200
-394.81		448.460		43.9700		43970.00		2.6758900
-394.86		448.500		43.9800		43980.00		2.6764600
-394.91		448.540		43.9900		43990.00		2.6770300
-394.96		448.580		44.0100		44010.00		2.6776000
-395.02		448.620		44.0200		44020.00		2.6781700
-395.07		448.660		44.0300		44030.00		2.6787400
-395.12		448.700		44.0500		44050.00		2.6793100
-395.17		448.740		44.0600		44060.00		2.6798800
-395.22		448.770		44.0700		44070.00		2.6804600
-395.27		448.810		44.0900		44090.00		2.6810300
-395.32		448.850		44.1000		44100.00		2.6816000
-395.38		448.890		44.1100		44110.00		2.6821700
-395.43		448.930		44.1300		44130.00		2.6827400
-395.48		448.970		44.1400		44140.00		2.6833100
-395.53		449.010		44.1500		44150.00		2.6838800
-395.58		449.050		44.1700		44170.00		2.6844600
-395.63		449.090		44.1800		44180.00		2.6850300
-395.68		449.130		44.1900		44190.00		2.6856000
-395.74		449.170		44.2100		44210.00		2.6861700
-395.79		449.210		44.2200		44220.00		2.6867400
-395.84		449.240		44.2300		44230.00		2.6873100
-395.89		449.280		44.2500		44250.00		2.6878900
-395.94		449.320		44.2600		44260.00		2.6884600
-395.99		449.360		44.2700		44270.00		2.6890300
-396.04		449.400		44.2900		44290.00		2.6896000
-396.10		449.440		44.3000		44300.00		2.6901700
-396.15		449.480		44.3100		44310.00		2.6907500
-396.20		449.520		44.3300		44330.00		2.6913200
-396.25		449.560		44.3400		44340.00		2.6918900
-396.30		449.600		44.3500		44350.00		2.6924600
-396.35		449.640		44.3700		44370.00		2.6930400
-396.40		449.680		44.3800		44380.00		2.6936100
-396.45		449.710		44.3900		44390.00		2.6941800
-396.51		449.750		44.4100		44410.00		2.6947500
-396.56		449.790		44.4200		44420.00		2.6953300
-396.61		449.830		44.4300		44430.00		2.6959000
-396.66		449.870		44.4500		44450.00		2.6964700
-396.71		449.910		44.4600		44460.00		2.6970500
-396.76		449.950		44.4700		44470.00		2.6976200
-396.81		449.990		44.4900		44490.00		2.6981900
-396.86		450.030		44.5000		44500.00		2.6987600
-396.92		450.070		44.5100		44510.00		2.6993400
-396.97		450.110		44.5300		44530.00		2.6999100
-397.02		450.150		44.5400		44540.00		2.7004800
-397.07		450.180		44.5500		44550.00		2.7010600
-397.12		450.220		44.5700		44570.00		2.7016300
-397.17		450.260		44.5800		44580.00		2.7022000
-397.22		450.300		44.5900		44590.00		2.7027800
-397.27		450.340		44.6100		44610.00		2.7033500
-397.33		450.380		44.6200		44620.00		2.7039300
-397.38		450.420		44.6400		44640.00		2.7045000
-397.43		450.460		44.6500		44650.00		2.7050700
-397.48		450.500		44.6600		44660.00		2.7056500
-397.53		450.540		44.6800		44680.00		2.7062100
-397.58		450.570		44.6900		44690.00		2.7067700
-397.63		450.610		44.7000		44700.00		2.7073200
-397.68		450.650		44.7100		44710.00		2.7078800
-397.74		450.690		44.7300		44730.00		2.7084300
-397.79		450.730		44.7400		44740.00		2.7089900
-397.84		450.770		44.7500		44750.00		2.7095400
-397.89		450.810		44.7700		44770.00		2.7101000
-397.94		450.850		44.7800		44780.00		2.7106600
-397.99		450.890		44.7900		44790.00		2.7112100
-398.04		450.930		44.8100		44810.00		2.7117700
-398.09		450.970		44.8200		44820.00		2.7123200
-398.14		451.000		44.8300		44830.00		2.7128800
-398.20		451.040		44.8400		44840.00		2.7134300
-398.25		451.080		44.8600		44860.00		2.7139900
-398.30		451.120		44.8700		44870.00		2.7145500
-398.35		451.160		44.8800		44880.00		2.7151000
-398.40		451.200		44.9000		44900.00		2.7156600
-398.45		451.240		44.9100		44910.00		2.7162100
-398.50		451.280		44.9200		44920.00		2.7167700
-398.55		451.320		44.9400		44940.00		2.7173300
-398.60		451.360		44.9500		44950.00		2.7178800
-398.66		451.390		44.9600		44960.00		2.7184400
-398.71		451.430		44.9700		44970.00		2.7190000
-398.76		451.470		44.9900		44990.00		2.7195500
-398.81		451.510		45.0000		45000.00		2.7201100
-398.86		451.550		45.0100		45010.00		2.7206700
-398.91		451.590		45.0300		45030.00		2.7212200
-398.96		451.630		45.0400		45040.00		2.7217800
-399.01		451.670		45.0500		45050.00		2.7223400
-399.06		451.710		45.0700		45070.00		2.7228900
-399.11		451.750		45.0800		45080.00		2.7234500
-399.17		451.780		45.0900		45090.00		2.7240100
-399.22		451.820		45.1000		45100.00		2.7245600
-399.27		451.860		45.1200		45120.00		2.7251200
-399.32		451.900		45.1300		45130.00		2.7256800
-399.37		451.940		45.1400		45140.00		2.7262400
-399.42		451.980		45.1600		45160.00		2.7267900
-399.47		452.020		45.1700		45170.00		2.7273500
-399.52		452.060		45.1800		45180.00		2.7279100
-399.57		452.100		45.2000		45200.00		2.7284600
-399.62		452.130		45.2100		45210.00		2.7290200
-399.68		452.170		45.2200		45220.00		2.7295800
-399.73		452.210		45.2400		45240.00		2.7301400
-399.78		452.250		45.2500		45250.00		2.7307000
-399.83		452.290		45.2600		45260.00		2.7312500
-399.88		452.330		45.2700		45270.00		2.7318100
-399.93		452.370		45.2900		45290.00		2.7323700
-399.98		452.410		45.3000		45300.00		2.7329300
-400.03		452.450		45.3100		45310.00		2.7334800
-400.08		452.480		45.3300		45330.00		2.7340400
-400.13		452.520		45.3400		45340.00		2.7346000
-400.19		452.560		45.3500		45350.00		2.7351600
-400.24		452.600		45.3700		45370.00		2.7357200
-400.29		452.640		45.3800		45380.00		2.7362700
-400.34		452.680		45.3900		45390.00		2.7368300
-400.39		452.720		45.4100		45410.00		2.7373900
-400.44		452.760		45.4200		45420.00		2.7379500
-400.49		452.800		45.4300		45430.00		2.7385100
-400.54		452.830		45.4400		45440.00		2.7390700
-400.59		452.870		45.4600		45460.00		2.7396200
-400.64		452.910		45.4700		45470.00		2.7401800
-400.69		452.950		45.4800		45480.00		2.7407400
-400.75		452.990		45.5000		45500.00		2.7413000
-400.80		453.030		45.5100		45510.00		2.7418600
-400.85		453.070		45.5200		45520.00		2.7424200
-400.90		453.110		45.5400		45540.00		2.7429800
-400.95		453.140		45.5500		45550.00		2.7435400
-401.00		453.180		45.5600		45560.00		2.7441000
-401.05		453.220		45.5800		45580.00		2.7446500
-401.10		453.260		45.5900		45590.00		2.7452100
-401.15		453.300		45.6000		45600.00		2.7457700
-401.20		453.340		45.6200		45620.00		2.7463300
-401.25		453.380		45.6300		45630.00		2.7468900
-401.30		453.420		45.6400		45640.00		2.7474500
-401.35		453.460		45.6600		45660.00		2.7480100
-401.41		453.490		45.6700		45670.00		2.7485700
-401.46		453.530		45.6800		45680.00		2.7491300
-401.51		453.570		45.6900		45690.00		2.7496900
-401.56		453.610		45.7100		45710.00		2.7502500
